file_name,platform,emoji,emoji_name
locomotive_843.png,Google,🚂,locomotive
locomotive_843.png,Facebook,🚂,locomotive
locomotive_843.png,Windows,🚂,locomotive
locomotive_843.png,Twitter,🚂,locomotive
locomotive_843.png,JoyPixels,🚂,locomotive
locomotive_843.png,Samsung,🚂,locomotive
railway_car_844.png,Apple,🚃,railway car
railway_car_844.png,Google,🚃,railway car
railway_car_844.png,Facebook,🚃,railway car
railway_car_844.png,Windows,🚃,railway car
railway_car_844.png,Twitter,🚃,railway car
railway_car_844.png,JoyPixels,🚃,railway car
railway_car_844.png,Samsung,🚃,railway car
high-speed_train_845.png,Apple,🚄,high-speed train
high-speed_train_845.png,Google,🚄,high-speed train
high-speed_train_845.png,Facebook,🚄,high-speed train
high-speed_train_845.png,Windows,🚄,high-speed train
high-speed_train_845.png,Twitter,🚄,high-speed train
high-speed_train_845.png,JoyPixels,🚄,high-speed train
high-speed_train_845.png,Samsung,🚄,high-speed train
bullet_train_846.png,Apple,🚅,bullet train
bullet_train_846.png,Google,🚅,bullet train
bullet_train_846.png,Facebook,🚅,bullet train
bullet_train_846.png,Windows,🚅,bullet train
bullet_train_846.png,Twitter,🚅,bullet train
bullet_train_846.png,JoyPixels,🚅,bullet train
bullet_train_846.png,Samsung,🚅,bullet train
train_847.png,Apple,🚆,train
train_847.png,Google,🚆,train
train_847.png,Facebook,🚆,train
train_847.png,Windows,🚆,train
train_847.png,Twitter,🚆,train
train_847.png,JoyPixels,🚆,train
train_847.png,Samsung,🚆,train
metro_848.png,Apple,🚇,metro
metro_848.png,Google,🚇,metro
metro_848.png,Facebook,🚇,metro
metro_848.png,Windows,🚇,metro
metro_848.png,Twitter,🚇,metro
metro_848.png,JoyPixels,🚇,metro
metro_848.png,Samsung,🚇,metro
light_rail_849.png,Apple,🚈,light rail
light_rail_849.png,Google,🚈,light rail
light_rail_849.png,Facebook,🚈,light rail
light_rail_849.png,Windows,🚈,light rail
light_rail_849.png,Twitter,🚈,light rail
light_rail_849.png,JoyPixels,🚈,light rail
light_rail_849.png,Samsung,🚈,light rail
station_850.png,Apple,🚉,station
station_850.png,Google,🚉,station
station_850.png,Facebook,🚉,station
station_850.png,Windows,🚉,station
station_850.png,Twitter,🚉,station
station_850.png,JoyPixels,🚉,station
station_850.png,Samsung,🚉,station
tram_851.png,Apple,🚊,tram
tram_851.png,Google,🚊,tram
tram_851.png,Facebook,🚊,tram
tram_851.png,Windows,🚊,tram
tram_851.png,Twitter,🚊,tram
tram_851.png,JoyPixels,🚊,tram
tram_851.png,Samsung,🚊,tram
monorail_852.png,Apple,🚝,monorail
monorail_852.png,Google,🚝,monorail
monorail_852.png,Facebook,🚝,monorail
monorail_852.png,Windows,🚝,monorail
monorail_852.png,Twitter,🚝,monorail
monorail_852.png,JoyPixels,🚝,monorail
monorail_852.png,Samsung,🚝,monorail
mountain_railway_853.png,Apple,🚞,mountain railway
mountain_railway_853.png,Google,🚞,mountain railway
mountain_railway_853.png,Facebook,🚞,mountain railway
mountain_railway_853.png,Windows,🚞,mountain railway
mountain_railway_853.png,Twitter,🚞,mountain railway
mountain_railway_853.png,JoyPixels,🚞,mountain railway
mountain_railway_853.png,Samsung,🚞,mountain railway
tram_car_854.png,Apple,🚋,tram car
tram_car_854.png,Google,🚋,tram car
tram_car_854.png,Facebook,🚋,tram car
tram_car_854.png,Windows,🚋,tram car
tram_car_854.png,Twitter,🚋,tram car
tram_car_854.png,JoyPixels,🚋,tram car
tram_car_854.png,Samsung,🚋,tram car
bus_855.png,Apple,🚌,bus
bus_855.png,Google,🚌,bus
bus_855.png,Facebook,🚌,bus
bus_855.png,Windows,🚌,bus
bus_855.png,Twitter,🚌,bus
bus_855.png,JoyPixels,🚌,bus
bus_855.png,Samsung,🚌,bus
oncoming_bus_856.png,Apple,🚍,oncoming bus
oncoming_bus_856.png,Google,🚍,oncoming bus
oncoming_bus_856.png,Facebook,🚍,oncoming bus
oncoming_bus_856.png,Windows,🚍,oncoming bus
oncoming_bus_856.png,Twitter,🚍,oncoming bus
oncoming_bus_856.png,JoyPixels,🚍,oncoming bus
oncoming_bus_856.png,Samsung,🚍,oncoming bus
trolleybus_857.png,Apple,🚎,trolleybus
trolleybus_857.png,Google,🚎,trolleybus
trolleybus_857.png,Facebook,🚎,trolleybus
trolleybus_857.png,Windows,🚎,trolleybus
trolleybus_857.png,Twitter,🚎,trolleybus
trolleybus_857.png,JoyPixels,🚎,trolleybus
trolleybus_857.png,Samsung,🚎,trolleybus
minibus_858.png,Apple,🚐,minibus
minibus_858.png,Google,🚐,minibus
minibus_858.png,Facebook,🚐,minibus
minibus_858.png,Windows,🚐,minibus
minibus_858.png,Twitter,🚐,minibus
minibus_858.png,JoyPixels,🚐,minibus
minibus_858.png,Samsung,🚐,minibus
ambulance_859.png,Apple,🚑,ambulance
ambulance_859.png,Google,🚑,ambulance
ambulance_859.png,Facebook,🚑,ambulance
ambulance_859.png,Windows,🚑,ambulance
ambulance_859.png,Twitter,🚑,ambulance
ambulance_859.png,JoyPixels,🚑,ambulance
ambulance_859.png,Samsung,🚑,ambulance
fire_engine_860.png,Apple,🚒,fire engine
fire_engine_860.png,Google,🚒,fire engine
fire_engine_860.png,Facebook,🚒,fire engine
fire_engine_860.png,Windows,🚒,fire engine
fire_engine_860.png,Twitter,🚒,fire engine
fire_engine_860.png,JoyPixels,🚒,fire engine
fire_engine_860.png,Samsung,🚒,fire engine
police_car_861.png,Apple,🚓,police car
police_car_861.png,Google,🚓,police car
police_car_861.png,Facebook,🚓,police car
police_car_861.png,Windows,🚓,police car
police_car_861.png,Twitter,🚓,police car
police_car_861.png,JoyPixels,🚓,police car
police_car_861.png,Samsung,🚓,police car
oncoming_police_car_862.png,Apple,🚔,oncoming police car
oncoming_police_car_862.png,Google,🚔,oncoming police car
oncoming_police_car_862.png,Facebook,🚔,oncoming police car
oncoming_police_car_862.png,Windows,🚔,oncoming police car
oncoming_police_car_862.png,Twitter,🚔,oncoming police car
oncoming_police_car_862.png,JoyPixels,🚔,oncoming police car
oncoming_police_car_862.png,Samsung,🚔,oncoming police car
taxi_863.png,Apple,🚕,taxi
taxi_863.png,Google,🚕,taxi
taxi_863.png,Facebook,🚕,taxi
taxi_863.png,Windows,🚕,taxi
taxi_863.png,Twitter,🚕,taxi
taxi_863.png,JoyPixels,🚕,taxi
taxi_863.png,Samsung,🚕,taxi
oncoming_taxi_864.png,Apple,🚖,oncoming taxi
oncoming_taxi_864.png,Google,🚖,oncoming taxi
oncoming_taxi_864.png,Facebook,🚖,oncoming taxi
oncoming_taxi_864.png,Windows,🚖,oncoming taxi
oncoming_taxi_864.png,Twitter,🚖,oncoming taxi
oncoming_taxi_864.png,JoyPixels,🚖,oncoming taxi
oncoming_taxi_864.png,Samsung,🚖,oncoming taxi
automobile_865.png,Apple,🚗,automobile
automobile_865.png,Google,🚗,automobile
automobile_865.png,Facebook,🚗,automobile
automobile_865.png,Windows,🚗,automobile
automobile_865.png,Twitter,🚗,automobile
automobile_865.png,JoyPixels,🚗,automobile
automobile_865.png,Samsung,🚗,automobile
oncoming_automobile_866.png,Apple,🚘,oncoming automobile
oncoming_automobile_866.png,Google,🚘,oncoming automobile
oncoming_automobile_866.png,Facebook,🚘,oncoming automobile
oncoming_automobile_866.png,Windows,🚘,oncoming automobile
oncoming_automobile_866.png,Twitter,🚘,oncoming automobile
oncoming_automobile_866.png,JoyPixels,🚘,oncoming automobile
oncoming_automobile_866.png,Samsung,🚘,oncoming automobile
sport_utility_vehicle_867.png,Apple,🚙,sport utility vehicle
sport_utility_vehicle_867.png,Google,🚙,sport utility vehicle
sport_utility_vehicle_867.png,Facebook,🚙,sport utility vehicle
sport_utility_vehicle_867.png,Windows,🚙,sport utility vehicle
sport_utility_vehicle_867.png,Twitter,🚙,sport utility vehicle
sport_utility_vehicle_867.png,JoyPixels,🚙,sport utility vehicle
sport_utility_vehicle_867.png,Samsung,🚙,sport utility vehicle
pickup_truck_868.png,Apple,🛻,pickup truck
pickup_truck_868.png,Google,🛻,pickup truck
pickup_truck_868.png,Twitter,🛻,pickup truck
pickup_truck_868.png,JoyPixels,🛻,pickup truck
delivery_truck_869.png,Apple,🚚,delivery truck
delivery_truck_869.png,Google,🚚,delivery truck
delivery_truck_869.png,Facebook,🚚,delivery truck
delivery_truck_869.png,Windows,🚚,delivery truck
delivery_truck_869.png,Twitter,🚚,delivery truck
delivery_truck_869.png,JoyPixels,🚚,delivery truck
delivery_truck_869.png,Samsung,🚚,delivery truck
articulated_lorry_870.png,Apple,🚛,articulated lorry
articulated_lorry_870.png,Google,🚛,articulated lorry
articulated_lorry_870.png,Facebook,🚛,articulated lorry
articulated_lorry_870.png,Windows,🚛,articulated lorry
articulated_lorry_870.png,Twitter,🚛,articulated lorry
articulated_lorry_870.png,JoyPixels,🚛,articulated lorry
articulated_lorry_870.png,Samsung,🚛,articulated lorry
tractor_871.png,Apple,🚜,tractor
tractor_871.png,Google,🚜,tractor
tractor_871.png,Facebook,🚜,tractor
tractor_871.png,Windows,🚜,tractor
tractor_871.png,Twitter,🚜,tractor
tractor_871.png,JoyPixels,🚜,tractor
tractor_871.png,Samsung,🚜,tractor
racing_car_872.png,Apple,🏎,racing car
racing_car_872.png,Google,🏎,racing car
racing_car_872.png,Facebook,🏎,racing car
racing_car_872.png,Windows,🏎,racing car
racing_car_872.png,Twitter,🏎,racing car
racing_car_872.png,JoyPixels,🏎,racing car
racing_car_872.png,Samsung,🏎,racing car
motorcycle_873.png,Apple,🏍,motorcycle
motorcycle_873.png,Google,🏍,motorcycle
motorcycle_873.png,Facebook,🏍,motorcycle
motorcycle_873.png,Windows,🏍,motorcycle
motorcycle_873.png,Twitter,🏍,motorcycle
motorcycle_873.png,JoyPixels,🏍,motorcycle
motorcycle_873.png,Samsung,🏍,motorcycle
motor_scooter_874.png,Apple,🛵,motor scooter
motor_scooter_874.png,Google,🛵,motor scooter
motor_scooter_874.png,Facebook,🛵,motor scooter
motor_scooter_874.png,Windows,🛵,motor scooter
motor_scooter_874.png,Twitter,🛵,motor scooter
motor_scooter_874.png,JoyPixels,🛵,motor scooter
motor_scooter_874.png,Samsung,🛵,motor scooter
manual_wheelchair_875.png,Apple,🦽,manual wheelchair
manual_wheelchair_875.png,Google,🦽,manual wheelchair
manual_wheelchair_875.png,Facebook,🦽,manual wheelchair
manual_wheelchair_875.png,Windows,🦽,manual wheelchair
manual_wheelchair_875.png,Twitter,🦽,manual wheelchair
manual_wheelchair_875.png,JoyPixels,🦽,manual wheelchair
manual_wheelchair_875.png,Samsung,🦽,manual wheelchair
motorized_wheelchair_876.png,Apple,🦼,motorized wheelchair
motorized_wheelchair_876.png,Google,🦼,motorized wheelchair
motorized_wheelchair_876.png,Facebook,🦼,motorized wheelchair
motorized_wheelchair_876.png,Windows,🦼,motorized wheelchair
motorized_wheelchair_876.png,Twitter,🦼,motorized wheelchair
motorized_wheelchair_876.png,JoyPixels,🦼,motorized wheelchair
motorized_wheelchair_876.png,Samsung,🦼,motorized wheelchair
auto_rickshaw_877.png,Apple,🛺,auto rickshaw
auto_rickshaw_877.png,Google,🛺,auto rickshaw
auto_rickshaw_877.png,Facebook,🛺,auto rickshaw
auto_rickshaw_877.png,Windows,🛺,auto rickshaw
auto_rickshaw_877.png,Twitter,🛺,auto rickshaw
auto_rickshaw_877.png,JoyPixels,🛺,auto rickshaw
auto_rickshaw_877.png,Samsung,🛺,auto rickshaw
bicycle_878.png,Apple,🚲,bicycle
bicycle_878.png,Google,🚲,bicycle
bicycle_878.png,Facebook,🚲,bicycle
bicycle_878.png,Windows,🚲,bicycle
bicycle_878.png,Twitter,🚲,bicycle
bicycle_878.png,JoyPixels,🚲,bicycle
bicycle_878.png,Samsung,🚲,bicycle
kick_scooter_879.png,Apple,🛴,kick scooter
kick_scooter_879.png,Google,🛴,kick scooter
kick_scooter_879.png,Facebook,🛴,kick scooter
kick_scooter_879.png,Windows,🛴,kick scooter
kick_scooter_879.png,Twitter,🛴,kick scooter
kick_scooter_879.png,JoyPixels,🛴,kick scooter
kick_scooter_879.png,Samsung,🛴,kick scooter
skateboard_880.png,Apple,🛹,skateboard
skateboard_880.png,Google,🛹,skateboard
skateboard_880.png,Facebook,🛹,skateboard
skateboard_880.png,Windows,🛹,skateboard
skateboard_880.png,Twitter,🛹,skateboard
skateboard_880.png,JoyPixels,🛹,skateboard
skateboard_880.png,Samsung,🛹,skateboard
roller_skate_881.png,Apple,🛼,roller skate
roller_skate_881.png,Google,🛼,roller skate
roller_skate_881.png,Twitter,🛼,roller skate
roller_skate_881.png,JoyPixels,🛼,roller skate
bus_stop_882.png,Apple,🚏,bus stop
bus_stop_882.png,Google,🚏,bus stop
bus_stop_882.png,Facebook,🚏,bus stop
bus_stop_882.png,Windows,🚏,bus stop
bus_stop_882.png,Twitter,🚏,bus stop
bus_stop_882.png,JoyPixels,🚏,bus stop
bus_stop_882.png,Samsung,🚏,bus stop
motorway_883.png,Apple,🛣,motorway
motorway_883.png,Google,🛣,motorway
motorway_883.png,Facebook,🛣,motorway
motorway_883.png,Windows,🛣,motorway
motorway_883.png,Twitter,🛣,motorway
motorway_883.png,JoyPixels,🛣,motorway
motorway_883.png,Samsung,🛣,motorway
railway_track_884.png,Apple,🛤,railway track
railway_track_884.png,Google,🛤,railway track
railway_track_884.png,Facebook,🛤,railway track
railway_track_884.png,Windows,🛤,railway track
railway_track_884.png,Twitter,🛤,railway track
railway_track_884.png,JoyPixels,🛤,railway track
railway_track_884.png,Samsung,🛤,railway track
oil_drum_885.png,Apple,🛢,oil drum
oil_drum_885.png,Google,🛢,oil drum
oil_drum_885.png,Facebook,🛢,oil drum
oil_drum_885.png,Windows,🛢,oil drum
oil_drum_885.png,Twitter,🛢,oil drum
oil_drum_885.png,JoyPixels,🛢,oil drum
oil_drum_885.png,Samsung,🛢,oil drum
fuel_pump_886.png,Apple,⛽,fuel pump
fuel_pump_886.png,Google,⛽,fuel pump
fuel_pump_886.png,Facebook,⛽,fuel pump
fuel_pump_886.png,Windows,⛽,fuel pump
fuel_pump_886.png,Twitter,⛽,fuel pump
fuel_pump_886.png,JoyPixels,⛽,fuel pump
fuel_pump_886.png,Samsung,⛽,fuel pump
police_car_light_887.png,Apple,🚨,police car light
police_car_light_887.png,Google,🚨,police car light
police_car_light_887.png,Facebook,🚨,police car light
police_car_light_887.png,Windows,🚨,police car light
police_car_light_887.png,Twitter,🚨,police car light
police_car_light_887.png,JoyPixels,🚨,police car light
police_car_light_887.png,Samsung,🚨,police car light
horizontal_traffic_light_888.png,Apple,🚥,horizontal traffic light
horizontal_traffic_light_888.png,Google,🚥,horizontal traffic light
horizontal_traffic_light_888.png,Facebook,🚥,horizontal traffic light
horizontal_traffic_light_888.png,Windows,🚥,horizontal traffic light
horizontal_traffic_light_888.png,Twitter,🚥,horizontal traffic light
horizontal_traffic_light_888.png,JoyPixels,🚥,horizontal traffic light
horizontal_traffic_light_888.png,Samsung,🚥,horizontal traffic light
vertical_traffic_light_889.png,Apple,🚦,vertical traffic light
vertical_traffic_light_889.png,Google,🚦,vertical traffic light
vertical_traffic_light_889.png,Facebook,🚦,vertical traffic light
vertical_traffic_light_889.png,Windows,🚦,vertical traffic light
vertical_traffic_light_889.png,Twitter,🚦,vertical traffic light
vertical_traffic_light_889.png,JoyPixels,🚦,vertical traffic light
vertical_traffic_light_889.png,Samsung,🚦,vertical traffic light
stop_sign_890.png,Apple,🛑,stop sign
stop_sign_890.png,Google,🛑,stop sign
stop_sign_890.png,Facebook,🛑,stop sign
stop_sign_890.png,Windows,🛑,stop sign
stop_sign_890.png,Twitter,🛑,stop sign
stop_sign_890.png,JoyPixels,🛑,stop sign
stop_sign_890.png,Samsung,🛑,stop sign
construction_891.png,Apple,🚧,construction
construction_891.png,Google,🚧,construction
construction_891.png,Facebook,🚧,construction
construction_891.png,Windows,🚧,construction
construction_891.png,Twitter,🚧,construction
construction_891.png,JoyPixels,🚧,construction
construction_891.png,Samsung,🚧,construction
anchor_892.png,Apple,⚓,anchor
anchor_892.png,Google,⚓,anchor
anchor_892.png,Facebook,⚓,anchor
anchor_892.png,Windows,⚓,anchor
anchor_892.png,Twitter,⚓,anchor
anchor_892.png,JoyPixels,⚓,anchor
anchor_892.png,Samsung,⚓,anchor
sailboat_893.png,Apple,⛵,sailboat
sailboat_893.png,Google,⛵,sailboat
sailboat_893.png,Facebook,⛵,sailboat
sailboat_893.png,Windows,⛵,sailboat
sailboat_893.png,Twitter,⛵,sailboat
sailboat_893.png,JoyPixels,⛵,sailboat
sailboat_893.png,Samsung,⛵,sailboat
canoe_894.png,Apple,🛶,canoe
canoe_894.png,Google,🛶,canoe
canoe_894.png,Facebook,🛶,canoe
canoe_894.png,Windows,🛶,canoe
canoe_894.png,Twitter,🛶,canoe
canoe_894.png,JoyPixels,🛶,canoe
canoe_894.png,Samsung,🛶,canoe
speedboat_895.png,Apple,🚤,speedboat
speedboat_895.png,Google,🚤,speedboat
speedboat_895.png,Facebook,🚤,speedboat
speedboat_895.png,Windows,🚤,speedboat
speedboat_895.png,Twitter,🚤,speedboat
speedboat_895.png,JoyPixels,🚤,speedboat
speedboat_895.png,Samsung,🚤,speedboat
passenger_ship_896.png,Apple,🛳,passenger ship
passenger_ship_896.png,Google,🛳,passenger ship
passenger_ship_896.png,Facebook,🛳,passenger ship
passenger_ship_896.png,Windows,🛳,passenger ship
passenger_ship_896.png,Twitter,🛳,passenger ship
passenger_ship_896.png,JoyPixels,🛳,passenger ship
passenger_ship_896.png,Samsung,🛳,passenger ship
ferry_897.png,Apple,⛴,ferry
ferry_897.png,Google,⛴,ferry
ferry_897.png,Facebook,⛴,ferry
ferry_897.png,Windows,⛴,ferry
ferry_897.png,Twitter,⛴,ferry
ferry_897.png,JoyPixels,⛴,ferry
ferry_897.png,Samsung,⛴,ferry
motor_boat_898.png,Apple,🛥,motor boat
motor_boat_898.png,Google,🛥,motor boat
motor_boat_898.png,Facebook,🛥,motor boat
motor_boat_898.png,Windows,🛥,motor boat
motor_boat_898.png,Twitter,🛥,motor boat
motor_boat_898.png,JoyPixels,🛥,motor boat
motor_boat_898.png,Samsung,🛥,motor boat
ship_899.png,Apple,🚢,ship
ship_899.png,Google,🚢,ship
ship_899.png,Facebook,🚢,ship
ship_899.png,Windows,🚢,ship
ship_899.png,Twitter,🚢,ship
ship_899.png,JoyPixels,🚢,ship
ship_899.png,Samsung,🚢,ship
airplane_900.png,Apple,✈,airplane
airplane_900.png,Google,✈,airplane
airplane_900.png,Facebook,✈,airplane
airplane_900.png,Windows,✈,airplane
airplane_900.png,Twitter,✈,airplane
airplane_900.png,JoyPixels,✈,airplane
airplane_900.png,Samsung,✈,airplane
small_airplane_901.png,Apple,🛩,small airplane
small_airplane_901.png,Google,🛩,small airplane
small_airplane_901.png,Facebook,🛩,small airplane
small_airplane_901.png,Windows,🛩,small airplane
small_airplane_901.png,Twitter,🛩,small airplane
small_airplane_901.png,JoyPixels,🛩,small airplane
small_airplane_901.png,Samsung,🛩,small airplane
airplane_departure_902.png,Apple,🛫,airplane departure
airplane_departure_902.png,Google,🛫,airplane departure
airplane_departure_902.png,Facebook,🛫,airplane departure
airplane_departure_902.png,Windows,🛫,airplane departure
airplane_departure_902.png,Twitter,🛫,airplane departure
airplane_departure_902.png,JoyPixels,🛫,airplane departure
airplane_departure_902.png,Samsung,🛫,airplane departure
airplane_arrival_903.png,Apple,🛬,airplane arrival
airplane_arrival_903.png,Google,🛬,airplane arrival
airplane_arrival_903.png,Facebook,🛬,airplane arrival
airplane_arrival_903.png,Windows,🛬,airplane arrival
airplane_arrival_903.png,Twitter,🛬,airplane arrival
airplane_arrival_903.png,JoyPixels,🛬,airplane arrival
airplane_arrival_903.png,Samsung,🛬,airplane arrival
parachute_904.png,Apple,🪂,parachute
parachute_904.png,Google,🪂,parachute
parachute_904.png,Facebook,🪂,parachute
parachute_904.png,Windows,🪂,parachute
parachute_904.png,Twitter,🪂,parachute
parachute_904.png,JoyPixels,🪂,parachute
parachute_904.png,Samsung,🪂,parachute
seat_905.png,Apple,💺,seat
seat_905.png,Google,💺,seat
seat_905.png,Facebook,💺,seat
seat_905.png,Windows,💺,seat
seat_905.png,Twitter,💺,seat
seat_905.png,JoyPixels,💺,seat
seat_905.png,Samsung,💺,seat
helicopter_906.png,Apple,🚁,helicopter
helicopter_906.png,Google,🚁,helicopter
helicopter_906.png,Facebook,🚁,helicopter
helicopter_906.png,Windows,🚁,helicopter
helicopter_906.png,Twitter,🚁,helicopter
helicopter_906.png,JoyPixels,🚁,helicopter
helicopter_906.png,Samsung,🚁,helicopter
suspension_railway_907.png,Apple,🚟,suspension railway
suspension_railway_907.png,Google,🚟,suspension railway
suspension_railway_907.png,Facebook,🚟,suspension railway
suspension_railway_907.png,Windows,🚟,suspension railway
suspension_railway_907.png,Twitter,🚟,suspension railway
suspension_railway_907.png,JoyPixels,🚟,suspension railway
suspension_railway_907.png,Samsung,🚟,suspension railway
mountain_cableway_908.png,Apple,🚠,mountain cableway
mountain_cableway_908.png,Google,🚠,mountain cableway
mountain_cableway_908.png,Facebook,🚠,mountain cableway
mountain_cableway_908.png,Windows,🚠,mountain cableway
mountain_cableway_908.png,Twitter,🚠,mountain cableway
mountain_cableway_908.png,JoyPixels,🚠,mountain cableway
mountain_cableway_908.png,Samsung,🚠,mountain cableway
aerial_tramway_909.png,Apple,🚡,aerial tramway
aerial_tramway_909.png,Google,🚡,aerial tramway
aerial_tramway_909.png,Facebook,🚡,aerial tramway
aerial_tramway_909.png,Windows,🚡,aerial tramway
aerial_tramway_909.png,Twitter,🚡,aerial tramway
aerial_tramway_909.png,JoyPixels,🚡,aerial tramway
aerial_tramway_909.png,Samsung,🚡,aerial tramway
satellite_910.png,Apple,🛰,satellite
satellite_910.png,Google,🛰,satellite
satellite_910.png,Facebook,🛰,satellite
satellite_910.png,Windows,🛰,satellite
satellite_910.png,Twitter,🛰,satellite
satellite_910.png,JoyPixels,🛰,satellite
satellite_910.png,Samsung,🛰,satellite
rocket_911.png,Apple,🚀,rocket
rocket_911.png,Google,🚀,rocket
rocket_911.png,Facebook,🚀,rocket
rocket_911.png,Windows,🚀,rocket
rocket_911.png,Twitter,🚀,rocket
rocket_911.png,JoyPixels,🚀,rocket
rocket_911.png,Samsung,🚀,rocket
flying_saucer_912.png,Apple,🛸,flying saucer
flying_saucer_912.png,Google,🛸,flying saucer
flying_saucer_912.png,Facebook,🛸,flying saucer
flying_saucer_912.png,Windows,🛸,flying saucer
flying_saucer_912.png,Twitter,🛸,flying saucer
flying_saucer_912.png,JoyPixels,🛸,flying saucer
flying_saucer_912.png,Samsung,🛸,flying saucer
bellhop_bell_913.png,Apple,🛎,bellhop bell
bellhop_bell_913.png,Google,🛎,bellhop bell
bellhop_bell_913.png,Facebook,🛎,bellhop bell
bellhop_bell_913.png,Windows,🛎,bellhop bell
bellhop_bell_913.png,Twitter,🛎,bellhop bell
bellhop_bell_913.png,JoyPixels,🛎,bellhop bell
bellhop_bell_913.png,Samsung,🛎,bellhop bell
luggage_914.png,Apple,🧳,luggage
luggage_914.png,Google,🧳,luggage
luggage_914.png,Facebook,🧳,luggage
luggage_914.png,Windows,🧳,luggage
luggage_914.png,Twitter,🧳,luggage
luggage_914.png,JoyPixels,🧳,luggage
luggage_914.png,Samsung,🧳,luggage
hourglass_done_915.png,Apple,⌛,hourglass done
hourglass_done_915.png,Google,⌛,hourglass done
hourglass_done_915.png,Facebook,⌛,hourglass done
hourglass_done_915.png,Windows,⌛,hourglass done
hourglass_done_915.png,Twitter,⌛,hourglass done
hourglass_done_915.png,JoyPixels,⌛,hourglass done
hourglass_done_915.png,Samsung,⌛,hourglass done
hourglass_not_done_916.png,Apple,⏳,hourglass not done
hourglass_not_done_916.png,Google,⏳,hourglass not done
hourglass_not_done_916.png,Facebook,⏳,hourglass not done
hourglass_not_done_916.png,Windows,⏳,hourglass not done
hourglass_not_done_916.png,Twitter,⏳,hourglass not done
hourglass_not_done_916.png,JoyPixels,⏳,hourglass not done
hourglass_not_done_916.png,Samsung,⏳,hourglass not done
watch_917.png,Apple,⌚,watch
watch_917.png,Google,⌚,watch
watch_917.png,Facebook,⌚,watch
watch_917.png,Windows,⌚,watch
watch_917.png,Twitter,⌚,watch
watch_917.png,JoyPixels,⌚,watch
watch_917.png,Samsung,⌚,watch
alarm_clock_918.png,Apple,⏰,alarm clock
alarm_clock_918.png,Google,⏰,alarm clock
alarm_clock_918.png,Facebook,⏰,alarm clock
alarm_clock_918.png,Windows,⏰,alarm clock
alarm_clock_918.png,Twitter,⏰,alarm clock
alarm_clock_918.png,JoyPixels,⏰,alarm clock
alarm_clock_918.png,Samsung,⏰,alarm clock
stopwatch_919.png,Apple,⏱,stopwatch
stopwatch_919.png,Google,⏱,stopwatch
stopwatch_919.png,Facebook,⏱,stopwatch
stopwatch_919.png,Windows,⏱,stopwatch
stopwatch_919.png,Twitter,⏱,stopwatch
stopwatch_919.png,JoyPixels,⏱,stopwatch
stopwatch_919.png,Samsung,⏱,stopwatch
timer_clock_920.png,Apple,⏲,timer clock
timer_clock_920.png,Google,⏲,timer clock
timer_clock_920.png,Facebook,⏲,timer clock
timer_clock_920.png,Windows,⏲,timer clock
timer_clock_920.png,Twitter,⏲,timer clock
timer_clock_920.png,JoyPixels,⏲,timer clock
timer_clock_920.png,Samsung,⏲,timer clock
mantelpiece_clock_921.png,Apple,🕰,mantelpiece clock
mantelpiece_clock_921.png,Google,🕰,mantelpiece clock
mantelpiece_clock_921.png,Facebook,🕰,mantelpiece clock
mantelpiece_clock_921.png,Windows,🕰,mantelpiece clock
mantelpiece_clock_921.png,Twitter,🕰,mantelpiece clock
mantelpiece_clock_921.png,JoyPixels,🕰,mantelpiece clock
mantelpiece_clock_921.png,Samsung,🕰,mantelpiece clock
twelve_o’clock_922.png,Apple,🕛,twelve o’clock
twelve_o’clock_922.png,Google,🕛,twelve o’clock
twelve_o’clock_922.png,Facebook,🕛,twelve o’clock
twelve_o’clock_922.png,Windows,🕛,twelve o’clock
twelve_o’clock_922.png,Twitter,🕛,twelve o’clock
twelve_o’clock_922.png,JoyPixels,🕛,twelve o’clock
twelve_o’clock_922.png,Samsung,🕛,twelve o’clock
twelve-thirty_923.png,Apple,🕧,twelve-thirty
twelve-thirty_923.png,Google,🕧,twelve-thirty
twelve-thirty_923.png,Facebook,🕧,twelve-thirty
twelve-thirty_923.png,Windows,🕧,twelve-thirty
twelve-thirty_923.png,Twitter,🕧,twelve-thirty
twelve-thirty_923.png,JoyPixels,🕧,twelve-thirty
twelve-thirty_923.png,Samsung,🕧,twelve-thirty
one_o’clock_924.png,Apple,🕐,one o’clock
one_o’clock_924.png,Google,🕐,one o’clock
one_o’clock_924.png,Facebook,🕐,one o’clock
one_o’clock_924.png,Windows,🕐,one o’clock
one_o’clock_924.png,Twitter,🕐,one o’clock
one_o’clock_924.png,JoyPixels,🕐,one o’clock
one_o’clock_924.png,Samsung,🕐,one o’clock
one-thirty_925.png,Apple,🕜,one-thirty
one-thirty_925.png,Google,🕜,one-thirty
one-thirty_925.png,Facebook,🕜,one-thirty
one-thirty_925.png,Windows,🕜,one-thirty
one-thirty_925.png,Twitter,🕜,one-thirty
one-thirty_925.png,JoyPixels,🕜,one-thirty
one-thirty_925.png,Samsung,🕜,one-thirty
two_o’clock_926.png,Apple,🕑,two o’clock
two_o’clock_926.png,Google,🕑,two o’clock
two_o’clock_926.png,Facebook,🕑,two o’clock
two_o’clock_926.png,Windows,🕑,two o’clock
two_o’clock_926.png,Twitter,🕑,two o’clock
two_o’clock_926.png,JoyPixels,🕑,two o’clock
two_o’clock_926.png,Samsung,🕑,two o’clock
